1623156	wiki:simple:south_carolinas_7th_congressional_district:sent000000	South Carolina's 7th congressional district is a congressional district in the state of South Carolina.
1623157	wiki:simple:south_carolinas_7th_congressional_district:sent000001	The district was created in 1803 but was removed in 1933.
1623158	wiki:simple:south_carolinas_7th_congressional_district:sent000002	The district was then created again in 2013.
1623159	wiki:simple:south_carolinas_7th_congressional_district:sent000003	The district includes the counties of Chesterfield, Dillon, Georgetown, Horry, Marlboro, Darlington, and Marion and parts of Florence county.
1623161	wiki:simple:south_carrollton_kentucky:sent000000	South Carrollton is a city in Muhlenberg County, Kentucky, United States.
1623162	wiki:simple:south_caucasus:sent000000	South Caucasus, also referred to as Southern Caucasia, is the southern area of the Caucasus region spanning Europe and Asia, going from the Greater Caucasus to the Turkish and Iranian borders, between the Black and Caspian Seas.
1623163	wiki:simple:south_caucasus:sent000001	All of Armenia is in the South Caucasus; the majority of Georgia and Azerbaijan, including the exclave of Naxçıvan, fall within this area.
1623164	wiki:simple:south_caucasus:sent000002	The countries in the region produce oil, manganese ore, tea, citrus fruits, and wine.
1623165	wiki:simple:south_caucasus:sent000003	The region is one the most complicated in the post-Soviet area, and has three heavily disputed areas – Abkhazia and South Ossetia in Georgia, and Nagorno-Karabakh in Azerbaijan.
1636140	wiki:simple:spotted_eagle_ray:sent000020	They are found down to the depths of 80 meters.
1636141	wiki:simple:spotted_eagle_ray:sent000021	They can be found in the Atlantic Ocean, off the coast of North Carolina, down to Florida, in the Gulf Stream, in the Caribbean, and down pass the southern part of Brazil.
1636142	wiki:simple:spotted_eagle_ray:sent000022	In can also be found in the Pacific Ocean, from the Red Sea to South Africa, and northern Japan and Australia.
1636143	wiki:simple:spotted_eagle_ray:sent000023	The spotted eagle ray is also called the "White-spotted eagle eay", the "bonnet skate", the "Bonnet ray", the "Duck-billed ray", and the "Spotted Duck-billed ray".
1636144	wiki:simple:spotted_gar:sent000000	The spotted gar (Lepisosteus oculatus) is a freshwater fish native to North America.
1636146	wiki:simple:spotted_gar:sent000002	They have an elongated mouth with many needle-like teeth to catch other fish and crustaceans.
1636147	wiki:simple:spotted_gar:sent000003	A diet study of the spotted gar reported the diet of a spotted gar consists of four species of fish; golden topminnow, warmouth, bluegill, and spotted sunfish, which adds to 18.1% of total food volume in the stomach.
1636148	wiki:simple:spotted_hyena:sent000000	The spotted hyena (Crocuta crocuta) is a species of hyena (or "hyaena" in British English).
1636149	wiki:simple:spotted_hyena:sent000001	They are often called the laughing hyena.
1636150	wiki:simple:spotted_hyena:sent000002	They are found almost everywhere in Sub-Saharan Africa.
1649125	wiki:simple:stefan_ploc:sent000001	He played as goalkeeper mainly for First Vienna FC .
1649126	wiki:simple:stefan_ploc:sent000002	He won four championship titles with First Vienna FC and SC Wacker Wien in the 1940s.
1649127	wiki:simple:stefan_ploc:sent000003	He also played for the Austrian national football team.
1649128	wiki:simple:stefan_ploc:sent000004	Ploc began his career in the youth ranks of SK Admira Wien.
1649129	wiki:simple:stefan_ploc:sent000005	He joined SPC Helfort Wien in 1933 after a brief time at SK Rapid Wien.
1649131	wiki:simple:stefan_ploc:sent000007	In the fall of 1936 he was banned by the ÖFB for life because he was accused of accepting bribes.
1649132	wiki:simple:stefan_ploc:sent000008	After his ban was lifted in 1939, he joined Vienna, where he played in the championship again.
1649133	wiki:simple:stefan_ploc:sent000009	Vienna wasable to win the championship title three times in a row from 1942 to 1944.
1649134	wiki:simple:stefan_ploc:sent000010	Ploc was also in the team that lost 2-0 to FC Schalke 04 in the final of the German championship in 1942.
1649135	wiki:simple:stefan_ploc:sent000011	He was not in the Vienna-goal when they won the Tschammerpokal in 1943.
1662111	wiki:simple:strix:sent000005	These are medium-sized to large, robustly built, powerful owls.
1662112	wiki:simple:strix:sent000006	They do not have ear tufts and most are nocturnal woodland birds.
1662113	wiki:simple:strix:sent000007	They eat small mammals, birds, and reptiles.
1662114	wiki:simple:strkathen:sent000000	Störkathen is a municipality of the district of Steinburg, in Schleswig-Holstein, Germany.
1662115	wiki:simple:strmilov:sent000000	Strmilov () is a town in Jindřichův Hradec District in the South Bohemian Region of the Czech Republic.
1662117	wiki:simple:strmsfors:sent000000	Strömsfors is a locality in Norrköping Municipality in Östergötland County in Sweden.
1662118	wiki:simple:strmsgodset_toppfotball:sent000000	Strømsgodset Toppfotball is a football club in Drammen, Norway.
1662119	wiki:simple:strmsgodset_toppfotball:sent000001	They compete in the Eliteserien, the first division league for Norway.
1662120	wiki:simple:strmsgodset_toppfotball:sent000002	Strømsgodset was founded on 10 February 1907.
1662121	wiki:simple:strmsholm:sent000000	Strömsholm is a locality in Hallstahammar Municipality in Västmanland County in Sweden.
1675096	wiki:simple:superscalar:sent000002	Superscalar technology usually involves: Instructions coming into the processor in order.
1675097	wiki:simple:superscalar:sent000003	The processor looking for data dependencies while it runs.
1675098	wiki:simple:superscalar:sent000004	Loading more than one instruction in each clock cycle  The simplest processors are scalar processors.
1675099	wiki:simple:superscalar:sent000005	On a scalar processor, instructions usually work with one or two data items at once.
1675100	wiki:simple:superscalar:sent000006	On a vector processor, instructions usually work with many data items at once.
1675102	wiki:simple:superscalar:sent000008	In a superscalar processor, it's very important to have an accurate instruction dispatcher, so that the execution units are always busy with work that probably will be needed.
1675103	wiki:simple:superscalar:sent000009	If the instruction dispatcher isn't accurate, the processor will have to throw away some work and might not be any faster than a scalar processor.
1675104	wiki:simple:superscalar:sent000010	In 2008, all normal CPUs were superscalar, and could have up to 4 ALUs, 2 FPUs, and 2 SIMD units.
1675105	wiki:simple:superscalar:sent000011	The efficiency of superscalar design is limited by three things:  How much parallelism is in the instruction list How long the dispatcher takes to check dependencies and how long register renaming takes The branch instruction processing Existing programs have different levels of parallelism.
1675106	wiki:simple:superscalar:sent000012	In some cases, instructions are not dependent on each other and can be executed at the same time.
1688082	wiki:simple:syrialebanon_campaign:sent000001	In May of 1941, Syria and Lebanon were under the control of the French State, a puppet state of Nazi Germany.
1688083	wiki:simple:syrialebanon_campaign:sent000002	In May, the Allied Powers (mostly the British Commonwealth) invaded the Axis–Allied Kingdom of Iraq.
1688084	wiki:simple:syrialebanon_campaign:sent000003	Vichy France allowed the Luftwaffe (German Air Force) to use air bases in Syria to attack the Allied ground forces in Iraq.
1688085	wiki:simple:syrialebanon_campaign:sent000004	To prevent more attacks from the Axis, the Allied forces attacked Syria and Lebanon.
1688086	wiki:simple:syrialebanon_campaign:sent000005	The Australian, Indian, and Free French troops advanced from Mandatory Palestine while British and Indian troops advanced from Iraq.
1688088	wiki:simple:syrian_americans:sent000000	Syrian Americans are citizens of the United States of Syrian ancestry or nationality.
1688089	wiki:simple:syrian_americans:sent000001	This ethnic group includes first generation immigrants, and descendants of Syrians who immigrated to the United States.
1688090	wiki:simple:syrian_americans:sent000002	It is believed that Syrians first arrived in the United States in large number in 1880.<ref name="Syr-Amer-Utica"></ref> Many of the earliest Syrian Americans settled in New York, Boston, and Detroit.
1688091	wiki:simple:syrian_americans:sent000003	Immigration from Syria to the United States was stopped for a long time after the United States Congress passed the Immigration Act of 1924, which made it difficult.
1688092	wiki:simple:syrian_americans:sent000004	More than forty years later, the Immigration Act of 1965, removed the quotas and immigration from Syria to the United States increased very much.
1701067	wiki:simple:tarnobrzeg:sent000001	In 2009, 49,419 people lived there.
1701068	wiki:simple:tarnos:sent000000	Tarnos is a commune.
1701069	wiki:simple:tarnos:sent000001	It is in Nouvelle-Aquitaine in the Landes department in southwest France.
1701070	wiki:simple:tarnowskie_gry:sent000000	Tarnowskie Góry is a town in Silesian Voivodeship in Poland.
1701071	wiki:simple:tarnowskie_gry:sent000001	In 2019, 61,422 people lived there.
1701073	wiki:simple:tarns:sent000001	It is found in the region Nouvelle-Aquitaine in the Gironde department in the southwest of France.
1701074	wiki:simple:tarnw:sent000000	Tarnów is a city in the southeastern part of Poland in Lesser Poland Voivodeship.
1701075	wiki:simple:tarnw:sent000001	About 114,000 people live in Tarnów.
1701076	wiki:simple:tarnw:sent000002	It is a major rail junction, located on the strategic east-west connection from Lwów to Kraków.
1701077	wiki:simple:taro:sent000000	Taro is a plant used as a vegetable.
1714052	wiki:simple:ternas:sent000000	Ternas is a commune.
1714053	wiki:simple:ternas:sent000001	It is found in the region Hauts-de-France in the Pas-de-Calais department in the north of France.
1714054	wiki:simple:ternat:sent000000	Ternat is a municipality in the Belgian province of Flemish Brabant.
1714055	wiki:simple:ternate:sent000000	Ternate is a city in the eastern Indonesian province of North Maluku.
1714056	wiki:simple:ternate:sent000001	It is made up of many islands in the Maluku Islands.
1714058	wiki:simple:ternate:sent000003	It is off the west coast of Halmahera.
1714059	wiki:simple:ternate:sent000004	It is made up of eight islands: Ternate, Moti, Hiri, Tifure, Mayau, Makka, Mano, and Gurida.
1714060	wiki:simple:ternate:sent000005	In total, the city has a land area of 162.17 square kilometres and had a total population of 185,705 according to the 2010 census, and 205,001 according to the 2020 census, with a density of 1,264 people per square kilometre.
1714061	wiki:simple:ternate:sent000006	It is the biggest and most densely populated city in the province, is the economic, cultural, and education center of North Maluku, and acts as a hub to neighbouring regions.
1714062	wiki:simple:ternate:sent000007	It was the capital of the Sultanate of Ternate in the 15th and 16th centuries, and fought against the Sultanate of Tidore over control of the spice trade in the Moluccas before becoming a main interest to competing European powers.
1727037	wiki:simple:the_bridges_of_madison_county:sent000041	When their dream-like period is nearly over, Robert asks Francesca to leave with him.
1727038	wiki:simple:the_bridges_of_madison_county:sent000042	She almost does, but is unable to abandon her family, knowing the pain and suffering it would cause them.
1727039	wiki:simple:the_bridges_of_madison_county:sent000043	She also realizes that she would be unable to live with the guilt over hurting her husband and children and it would destroy her relationship with Robert.
1727040	wiki:simple:the_bridges_of_madison_county:sent000044	He unhappily accepts her decision.
1727041	wiki:simple:the_bridges_of_madison_county:sent000045	Robert and Francesca never meet again.
1727043	wiki:simple:the_bridges_of_madison_county:sent000047	Three years later, an attorney sends Francesca a package containing Robert’s belongings, including his cameras, his published photo book, and a letter.
1727044	wiki:simple:the_bridges_of_madison_county:sent000048	Robert has died and his ashes were scattered at the Roseman Bridge.
1727045	wiki:simple:the_bridges_of_madison_county:sent000049	When Francesca passes away, her children learn about the affair from a journal she has left them.
1727046	wiki:simple:the_bridges_of_madison_county:sent000050	She requests to be cremated and her ashes be scattered at Roseman Bridge.
1727047	wiki:simple:the_bridges_of_madison_county:sent000051	Her children are initially shocked by her request.
1740023	wiki:simple:the_jungle_book:sent000030	Road Song of the Bandar-Log 5.
1740024	wiki:simple:the_jungle_book:sent000031	Tiger!: Mowgli returns to the human village and is adopted by Messua and her husband who believe him to be their long-lost son Nathoo.
1740025	wiki:simple:the_jungle_book:sent000032	But he has trouble adjusting to human life, and Shere Khan still wants to kill him.
1740026	wiki:simple:the_jungle_book:sent000033	The story's title is taken from the poem "The Tyger" by William Blake.
1740027	wiki:simple:the_jungle_book:sent000034	Mowgli's Song 7.
1740029	wiki:simple:the_jungle_book:sent000036	Lukannon 9.
1740030	wiki:simple:the_jungle_book:sent000037	Rikki-Tikki-Tavi: Rikki-Tikki the mongoose defends a human family living in India against a pair of cobras.
1740031	wiki:simple:the_jungle_book:sent000038	This story has also been published as a short book.
1740032	wiki:simple:the_jungle_book:sent000039	Darzee's Chant 11.
1740033	wiki:simple:the_jungle_book:sent000040	Toomai of the Elephants: Toomai, a ten-year old boy who helps to tend working elephants, is told that he will never be a full-fledged elephant-handler until he has seen the elephants dance.
1753008	wiki:simple:the_secret_garden:sent000000	The Secret Garden is a children's novel by Frances Hodgson Burnett.
1753009	wiki:simple:the_secret_garden:sent000001	It was published in parts (serialization) in The American Magazine in 1910.
1753010	wiki:simple:the_secret_garden:sent000002	It was published in book form in 1911.
1753011	wiki:simple:the_secret_garden:sent000003	The story is about three children whose lives are changed while tending a neglected garden.
1753012	wiki:simple:the_secret_garden:sent000004	The story has been made into stage plays, television programs, and movies.
1753014	wiki:simple:the_secret_garden:sent000006	New York : F.
1753015	wiki:simple:the_secret_garden_movie:sent000000	The Secret Garden is a 1993 fantasy drama movie.
1753016	wiki:simple:the_secret_garden_movie:sent000001	It is based on a children’s novel of the same name by Frances Hodgson Burnett, which was originally published in 1911.
1753017	wiki:simple:the_secret_garden_movie:sent000002	This movie is about the unloved child of an English couple during the 19th century.
1753018	wiki:simple:the_secret_garden_movie:sent000003	Kate Maberly plays the main character, Mary Lennox.
1765993	wiki:simple:thetis:sent000059	On the apple were the words “to the most beautiful.” This apple later caused events that led to the Trojan War.<ref name=":0" /><ref name=":1" /><ref name=":2" /><ref name=":3" /><ref name=":4" />  Thetis later gave birth to Achilles.
1765994	wiki:simple:thetis:sent000060	She wanted her son to live forever.
1765995	wiki:simple:thetis:sent000061	In the most famous story, she held baby Achilles by his heel and dipped him into the River Styx.
1765996	wiki:simple:thetis:sent000062	The water made his body almost impossible to hurt, but the heel she held did not touch the water.
1765997	wiki:simple:thetis:sent000063	Because of this, his heel became the only weak place on his body.
1765999	wiki:simple:thetis:sent000065	Peleus saw her trying to do this and stopped her.
1766000	wiki:simple:thetis:sent000066	Thetis became angry and went back to live with the Nereids in the sea.
1766001	wiki:simple:thetis:sent000067	After she left, Peleus gave Achilles to the wise centaur Chiron to raise and teach him.<ref name=":0" /><ref name=":1" /><ref name=":2" /><ref name=":3" /><ref name=":4" />  When the Trojan War began, Thetis knew that Achilles would die if he went to fight at Troy.
1766002	wiki:simple:thetis:sent000068	She wanted to save him.
1766003	wiki:simple:thetis:sent000069	She dressed him like a girl and sent him to live with King Lycomedes on the island of Skyros.
1778978	wiki:simple:time-domain_spectroscopy:sent000026	When the movable mirror has moved a distance equal to ¼ of the light's wavelength, the extra distance it travels is ½ the light's wavelength.
1778979	wiki:simple:time-domain_spectroscopy:sent000027	This means that when the two beams combine at the beam splitter, they destructively interfere.
1778980	wiki:simple:time-domain_spectroscopy:sent000028	So moving the mirror a total distance of ½ the wavelength of light means the spectra will show one complete cycle.
1778981	wiki:simple:time-domain_spectroscopy:sent000029	One could then plot the power of radiation as a function of distance traveled by the movable mirror.
1778982	wiki:simple:time-domain_spectroscopy:sent000030	However, by knowing the speed of the movable mirror the power of radiation can be plotted as a function of time.
1778984	wiki:simple:time-domain_spectroscopy:sent000032	Time-domain spectroscopy is used very often in infrared spectroscopy (FT-IR) and NMR spectroscopy(FT-NMR).
1778985	wiki:simple:time-domain_spectroscopy:sent000033	It has several advantages over frequency-domain spectroscopy.
1778986	wiki:simple:time-domain_spectroscopy:sent000034	In frequency-domain experiments, each wavelength must be measured one at a time.
1778987	wiki:simple:time-domain_spectroscopy:sent000035	This means scans can take several minutes.
1778988	wiki:simple:time-domain_spectroscopy:sent000036	A single time-domain experiment takes no longer than a minute.
1791964	wiki:simple:tonal_chiapas:sent000001	It is a largest city in the municipality of Tonalá.
1791965	wiki:simple:tonal_chiapas:sent000002	In 2010, 118,614 people lived there.
1791966	wiki:simple:tonal_jalisco:sent000000	Tonalá is a city in the Mexican state of Jalisco.
1791967	wiki:simple:tonal_jalisco:sent000001	In 2020, 442,440 people lived there.
1791968	wiki:simple:tonality:sent000000	Music has tonality if it uses the notes of a major or minor scale.
1791970	wiki:simple:tonality:sent000002	It is in a particular "key".
1791971	wiki:simple:tonality:sent000003	Nearly all Western music is tonal.
1791972	wiki:simple:tonality:sent000004	All tonal music is based on a major or minor scale.
1791973	wiki:simple:tonality:sent000005	If the tune “Twinkle, twinkle little star” is played starting on the note C, the notes of a C major scale will be used.
1791974	wiki:simple:tonality:sent000006	The note C will sound like the home note (the “tonic”) and, indeed, the tune finishes on a C.
1804949	wiki:simple:vehicle_registration_plates_of_lithuania:sent000000	Standard number plates in Lithuania have three letters and three numbers (e.g.
1804950	wiki:simple:vehicle_registration_plates_of_lithuania:sent000001	ABC 123) in black lettering on a white background.
1804951	wiki:simple:vehicle_registration_plates_of_lithuania:sent000002	The plates are usually of the standard EU dimensions, but can also be manufactured in the American size for imported vehicles.
1804952	wiki:simple:vehicle_registration_plates_of_lithuania:sent000003	All plates issued after 2004 also have a blue EU identification stripe on their left-hand edge.
1804953	wiki:simple:vehicle_registration_plates_of_new_york:sent000000	New York license plates are required vehicle registration plates in New York State.
1804955	wiki:simple:vehicle_registration_plates_of_new_york:sent000002	They are used to show that cars are legal to be used on the streets.
1804956	wiki:simple:vehicle_registration_plates_of_new_york:sent000003	The plates are also proof of a liability insurance and are used to identify the vehicle.
1804957	wiki:simple:vehicle_registration_plates_of_poland:sent000000	Vehicle registration plates of Poland have the region of registration of the vehicle given the number plate.
1804958	wiki:simple:vehicle_registration_plates_of_poland:sent000001	According to Polish law, the registration plate is registered to the vehicle, not the owner.
1804959	wiki:simple:vehicle_registration_plates_of_poland:sent000002	There is no possibility for the owner to keep the licence plate number for use on a different car.
1817934	wiki:simple:vincent_dekker:sent000001	Dekker wrote for newspaper Trouw for years about El Al Flight 1862.
1817935	wiki:simple:vincent_dekker:sent000002	He wrote the book 'Going down going down' (1995).
1817936	wiki:simple:vincent_dekker:sent000003	He participated in the documentary series 'Murky Skies' from Israelian documentary maker Noam Pinchas (2023).
1817937	wiki:simple:vincent_dekker:sent000004	He advised and played a major role in the drama series Rampvlucht (2022), documentary Rampvlucht (2022) and podcast series Rampvlucht (2022).
1817938	wiki:simple:vincent_dekker:sent000005	In his view many things were wrong in the official investigation of the plane crash.
1817940	wiki:simple:vincent_dekker:sent000007	However, he continued his research on unanswered questions and continued writing about it.
1817941	wiki:simple:vincent_dekker:sent000008	Partly because of his works, a parliamentary inquiry was launched in 1998.
1817942	wiki:simple:vincent_dekker:sent000009	Up till now (2023) Dekker has not been able to solve any of the so called 'Bijlmer mysteries' from the past 30 years.
1817943	wiki:simple:vincent_dekker:sent000010	Dekker has requested politicians to initiate the release of all files regarding the accident investigation from 1992 to the public, so that further research can be done.
1817944	wiki:simple:vincent_dekker:sent000011	On 4 October 1992, an Israeli cargo plane crashed in the Amsterdam Bijlmer: El Al Flight 1862.
1830919	wiki:simple:waffen-ss:sent000015	San Jose, CA: R.
1830920	wiki:simple:waffen-ss:sent000016	James Bender. </ref> SS-Infantry-Divisions SS-Mountain-Divisions SS-Armored-Grenadier-Divisions SS-Tank-Divisions SS-Cavalry-Divisions  The differences to the normal army units were as follows: All Infantry divisions had Anti-aircraft-cannons and supply battalions All mountain divisions had either a tank division or stormtroopers.
1830921	wiki:simple:waffen-ss:sent000017	All tank divisions had special battalions All divisions had more infantry  The motorised infantry "Leibstandarte Adolf Hitler" took over the Wormhoudt, in northern France.
1830922	wiki:simple:waffen-ss:sent000018	This happened in the month of May 1940.
1830923	wiki:simple:waffen-ss:sent000019	During the takeover, members of the division shot 45 captured British prisoners of war.
1830925	wiki:simple:waffen-ss:sent000021	Kurt Meyer was charged after the war for the war crime and was sentenced to death.
1830926	wiki:simple:waffen-ss:sent000022	However, the case fell apart when Canadian officers came to his defense.
1830927	wiki:simple:waffen-ss:sent000023	The massacre of Oradour-sur-Glane is directly linked to the history of the Waffen-SS.
1830928	wiki:simple:waffen-ss:sent000024	The 2nd tank division "Das Reich" killed 642 people.
1830929	wiki:simple:waffen-ss:sent000025	There were 245 women and 207 children among them.
1843905	wiki:simple:water_cycle:sent000006	New views on an old planet: a history of global change Chapter 14.
1843906	wiki:simple:water_cycle:sent000007	2nd ed, Cambridge. </ref>  This is the process that water starts and ends in the water cycle.
1843907	wiki:simple:water_cycle:sent000008	The cycle starts when water underground of the Earth evaporates.
1843908	wiki:simple:water_cycle:sent000009	Evaporation means the sun heats the water which turns into a gas Then, water gathers as water vapour in the sky.
1843909	wiki:simple:water_cycle:sent000010	This makes clouds Next, the water in the clouds gets cold.
1843911	wiki:simple:water_cycle:sent000012	This process is called condensation Then, the water falls from the sky as rain, snow, sleet or hail.
1843912	wiki:simple:water_cycle:sent000013	This is called precipitation The water sinks into the surface and also collects into lakes, oceans, or aquifers.
1843913	wiki:simple:water_damage:sent000000	Water damage can describe various possible losses caused by water intruding where it will enable attack of a material or system by destructive processes such as rotting of wood, growth, rusting of steel, de-laminating of materials such as plywood, and many others.
1843914	wiki:simple:water_deer:sent000000	The water deer (Hydropotes inermis) is an even-toed ungulate mammal of the deer family.
1843915	wiki:simple:water_deer:sent000001	It is the only member of the subfamily Hydropotinae.
1856890	wiki:simple:whigs_british_political_party:sent000004	The Whigs played a central role in the Glorious Revolution of 1688, and were the enemies of the Stuart kings and pretenders, who were Roman Catholic.
1856891	wiki:simple:whigs_british_political_party:sent000005	The Whigs took full control of the government in 1715.
1856892	wiki:simple:whigs_british_political_party:sent000006	They held it until King George III, coming to the throne in 1760, allowed Tories back in.<ref>Brewer, John 1981.
1856893	wiki:simple:whigs_british_political_party:sent000007	Party ideology and popular politics at the accession of George III.</ref>   When they held power, the Whigs got rid of the Tories from all major jobs in government, the army, the Church of England, the legal jobs and local officials.<ref>Jones J.R.
1856894	wiki:simple:whigs_british_political_party:sent000008	The first Whigs: the politics of the exclusion crisis, 1678–1683.
1856896	wiki:simple:whigs_british_political_party:sent000010	Later on, many of their ideas were adopted by the Liberal Party in the later 19th century.
1856897	wiki:simple:while_1_is_less_than_2:sent000000	While (1 less than 2) (stylized as while (1<2)) is the seventh studio album by Canadian house producer deadmau5 (his fifth mainstream album).
1856898	wiki:simple:while_1_is_less_than_2:sent000001	It was released on June 17, 2014 by Ultra Records.
1856899	wiki:simple:while_1_is_less_than_2:sent000002	In January 2014, deadmau5 announced on Twitter that his upcoming seventh album was completed.
1856900	wiki:simple:while_1_is_less_than_2:sent000003	He also announced that it was a double-disc album containing a continuous mix for each disc and that the album as a whole, minus the mixes, would contain 25 tracks.
1869876	wiki:simple:willie_dixon:sent000001	He was one of the founders of Chicago blues.
1869877	wiki:simple:willie_dixon:sent000002	He wrote a lot of songs which are still standards of Chicago blues.
1869878	wiki:simple:willie_dixon:sent000003	"Little Red Rooster", "Hoochie Coochie Man", "Evil", "Spoonful", "Back Door Man", "I Just Want to Make Love to You", "I Ain't Superstitious", "My Babe", "Wang Dang Doodle", and "Bring It On Home") The songs are from the 1950s when Dixon worked as producer for Chess Records.
1869879	wiki:simple:willie_dixon:sent000004	He also played upright bass on many of the label's records.
1869880	wiki:simple:willie_dixon:sent000005	Dixon was born in Vicksburg, Mississippi on July 1, 1915.
1869882	wiki:simple:willie_dixon:sent000007	Dixon sang bass for The Jubilee Singers, a local gospel group that was often in the program of the local radio station WQBC.
1869883	wiki:simple:willie_dixon:sent000008	He began to change poems he wrote into songs which he sold to local groups.
1869884	wiki:simple:willie_dixon:sent000009	1936 he went to Chicago like many others from the Mississippi delta.
1869885	wiki:simple:willie_dixon:sent000010	There he begun boxing and won the Illinois State Golden Gloves Heavyweight Championship (Novice Division) in 1937.
1869886	wiki:simple:willie_dixon:sent000011	During his boxing time he met Leonard "Baby Doo" Caston, who convinced him to a musical career.
1882861	wiki:simple:world_war_i:sent000141	Other pilots began using metal sheets too.
1882862	wiki:simple:world_war_i:sent000142	Pilots also made their airplanes better with machine guns, guns that shoot bullets much faster.
1882863	wiki:simple:world_war_i:sent000143	That made fighting harder and more dangerous between airplanes.
1882864	wiki:simple:world_war_i:sent000144	Pilots had to wear certain clothes when flying an airplane in World War I because they flew high, where the air is cold.
1882865	wiki:simple:world_war_i:sent000145	The pilots' clothes kept them warm and protected them from the wind and cold.
1882867	wiki:simple:world_war_i:sent000147	They wore a scarf around their neck to keep the wind from blowing against their neck when they turned their head.
1882868	wiki:simple:world_war_i:sent000148	The German leaders decided to use submarines, called U-boats, from the German word Unterseeboot (meaning "underwater boat").
1882869	wiki:simple:world_war_i:sent000149	The U-boats attacked passenger ships such as RMS Lusitania carrying civilians to the United Kingdom.
1882870	wiki:simple:world_war_i:sent000150	They did not follow the laws of war because the British could easily destroy them otherwise.
1882871	wiki:simple:world_war_i:sent000151	America was selling weapons to Germany's enemies but not to Germany and so was not neutral since the US had taken sides during the conflict.
1895846	wiki:simple:yeh_jawaani_hai_deewani:sent000001	The movie was theatrically released on 31 May 2013.
1895847	wiki:simple:yeh_jawaani_hai_deewani:sent000002	Ayan Mukerji is the director, screenplay and story writer of the movie.
1895848	wiki:simple:yeh_jawaani_hai_deewani:sent000003	The movie is produced by Hiroo Yash Johar and Karan Johar.
1895849	wiki:simple:yeh_rishta_kya_kehlata_hai:sent000000	Yeh Rishta Kya Kehlata Hai (English: What is this relationship called?), known as YRKKH<ref name= "popular name"></ref> is an Indian Hindi-language romantic family drama television series that airs on StarPlus and streams on Disney+ Hotstar.
1895850	wiki:simple:yeh_rishta_kya_kehlata_hai:sent000001	It premiered on 12 January 2009 and is the longest running Indian television soap opera.
1895852	wiki:simple:yeh_rishta_kya_kehlata_hai:sent000003	Initially, they struggle to understand each other but gradually come to understand, support, and love each other.
1895853	wiki:simple:yeh_rishta_kya_kehlata_hai:sent000004	Soon, their son, Naksh is born.
1895854	wiki:simple:yeh_rishta_kya_kehlata_hai:sent000005	Naitik falls into a coma due to an accident.
1895855	wiki:simple:yeh_rishta_kya_kehlata_hai:sent000006	Akshara starts working in the family business.
1895856	wiki:simple:yeh_rishta_kya_kehlata_hai:sent000007	Naitik recovers from the coma and struggles to bond with a mischievous Naksh.
1908831	wiki:simple:zablon_simintov:sent000026	Simintov left Afghanistan with 29 other Afghans.
1908832	wiki:simple:zablon_simintov:sent000027	Simintov was the caretaker of the Kabul Synagogue until his last day in Afghanistan.
1908833	wiki:simple:zablon_simintov:sent000028	First he stopped in Pakistan.
1908834	wiki:simple:zablon_simintov:sent000029	Then he went to Turkey.
1908835	wiki:simple:zablon_simintov:sent000030	The reason he left Turkey for Israel is because he is using a wheelchair and because of other health issues.
1908837	wiki:simple:zablon_simintov:sent000032	He has either Type 1 diabetes or Type 2 diabetes which was the cause of death of his rival and 3rd last Jew in Afghanistan Yitzhak Levi (see above for age of death and other names) but it is not specified if diabetes is still Simintov's primary ailment.
1908838	wiki:simple:zablon_simintov:sent000033	On 15 August 2021, three weeks before the first of the High Holy Days also known as Ten Days of Repentance, the Taliban captured Kabul in 2021.
1908839	wiki:simple:zablon_simintov:sent000034	After receiving death threats from the Taliban and the ISIS-KP, Simantov emigrated to a presently undisclosed country before the Jewish holiday of Rosh Hashanah on 6 September 2021.
1908840	wiki:simple:zablon_simintov:sent000035	He brought 30 other refugees with him, including 28 women and children.
1908841	wiki:simple:zablon_simintov:sent000036	He said to not vote for either Donald Trump or Joe Biden in the 2024 United States presidential election.
1921817	wikt:en:Amaterasu:proper noun:001	The Japanese sun goddess, and most important Shinto deity; she is the daughter of Izanagi and Izanami and the sister of Susanoo, Tsukuyomi, Ōyamatsumi, and Kagutsuchi.
1921818	wikt:en:Amaterasu:proper noun:002	The Sun itself.
1921819	wikt:en:Amati:noun:001	A violin made by a member of the Amati family.
1921820	wikt:en:Amati:plural:Amatis:01	plural of Amati
1921821	wikt:en:Amatsumara:proper noun:001	the Japanese god of the forge, metalcraft, and blacksmithing.
1921823	wikt:en:Amaya:proper noun:001	borrowed from Spanish in the 1990s.
1921824	wikt:en:Amazigh:noun:001	A member of a particular ethnic group indigenous to northwest Africa.
1921825	wikt:en:Amazigh:plural:Amazighs:01	plural of Amazigh
1921826	wikt:en:Amazigh:proper noun:001	Any of several spoken by the Amazigh people.
1921827	wikt:en:Amazighity:noun:001	The condition of being Amazigh or Berber
1934802	wikt:en:David:noun:001	A person or group considered unlikely to prevail; an underdog.
1934803	wikt:en:David:plural:Davids:01	plural of David
1934804	wikt:en:David:proper noun:002	The second king of Judah and Israel, the successor of King Saul in the Hebrew Bible; the son of Jesse and the father of Nathan and King Solomon.
1934805	wikt:en:David:proper noun:003	common in Wales, in honor of the ancient Saint .
1934806	wikt:en:David:proper noun:004	, often combined with a feminine middle name (e.g. David Ann).
1934808	wikt:en:Davidian:plural:Davidians:01	plural of Davidian
