ep	step	cls	conf	meas	truth
K-089	53	INJ	716	6002	FALSE
K-089	54	INJ	715	6000	FALSE
K-089	55	INJ	716	6001	FALSE
K-089	56	INJ	715	6002	FALSE
K-089	57	INJ	716	6000	FALSE
K-089	58	INJ	715	6001	FALSE
K-089	59	INJ	716	6002	FALSE
K-089	60	INJ	715	6000	FALSE
K-089	61	INJ	716	6001	FALSE
K-089	62	INJ	715	6002	FALSE
K-089	63	INJ	716	6000	FALSE
K-089	64	INJ	715	6001	FALSE
K-089	65	INJ	716	6002	FALSE
K-089	66	INJ	715	6000	FALSE
K-089	67	INJ	716	6001	FALSE
K-089	68	INJ	715	6002	FALSE
K-089	69	INJ	716	6000	FALSE
K-090	0	INJ	715	6000	FALSE
K-090	1	INJ	716	6001	FALSE
K-090	2	INJ	715	6002	FALSE
K-090	3	INJ	716	6000	FALSE
K-090	4	INJ	715	6001	FALSE
K-090	5	INJ	716	6002	FALSE
K-090	6	INJ	715	6000	FALSE
K-090	7	INJ	716	6001	FALSE
K-090	8	INJ	715	6002	FALSE
K-090	9	INJ	716	6000	FALSE
K-090	10	INJ	715	6001	FALSE
K-090	11	INJ	716	6002	FALSE
K-090	12	INJ	715	6000	FALSE
K-090	13	INJ	716	6001	FALSE
K-090	14	INJ	715	6002	FALSE
K-090	15	INJ	716	6000	FALSE
K-090	16	INJ	715	6001	FALSE
K-090	17	INJ	716	6002	FALSE
K-090	18	INJ	715	6000	FALSE
K-090	19	INJ	716	6001	FALSE
K-090	20	INJ	715	6002	FALSE
K-090	21	INJ	716	6000	FALSE
K-090	22	INJ	715	6001	FALSE
K-090	23	INJ	716	6002	FALSE
K-090	24	INJ	715	6000	FALSE
K-090	25	INJ	716	6001	FALSE
K-090	26	INJ	715	6002	FALSE
K-090	27	INJ	716	6000	FALSE
K-090	28	INJ	715	6001	FALSE
K-090	29	INJ	716	6002	FALSE
K-090	30	INJ	715	6000	FALSE
K-090	31	INJ	716	6001	FALSE
K-090	32	INJ	715	6002	FALSE
K-090	33	INJ	716	6000	FALSE
K-090	34	INJ	715	6001	FALSE
K-090	35	INJ	716	6002	FALSE
K-090	36	INJ	715	6000	FALSE
K-090	37	INJ	716	6001	FALSE
K-090	38	INJ	715	6002	FALSE
K-090	39	INJ	716	6000	FALSE
K-090	40	INJ	715	6001	FALSE
K-090	41	INJ	716	6002	FALSE
K-090	42	INJ	715	6000	FALSE
K-090	43	INJ	716	6001	FALSE
K-090	44	INJ	715	6002	FALSE
K-090	45	INJ	716	6000	FALSE
K-090	46	INJ	715	6001	FALSE
K-090	47	INJ	716	6002	FALSE
K-090	48	INJ	715	6000	FALSE
K-090	49	INJ	716	6001	FALSE
K-090	50	INJ	715	6002	FALSE
K-090	51	INJ	716	6000	FALSE
K-090	52	INJ	715	6001	FALSE
K-090	53	INJ	716	6002	FALSE
K-090	54	INJ	715	6000	FALSE
K-090	55	INJ	716	6001	FALSE
K-090	56	INJ	715	6002	FALSE
K-090	57	INJ	716	6000	FALSE
K-090	58	INJ	715	6001	FALSE
K-090	59	INJ	716	6002	FALSE
K-090	60	INJ	715	6000	FALSE
K-090	61	INJ	716	6001	FALSE
K-090	62	INJ	715	6002	FALSE
K-090	63	INJ	716	6000	FALSE
K-090	64	INJ	715	6001	FALSE
K-090	65	INJ	716	6002	FALSE
K-090	66	INJ	715	6000	FALSE
K-090	67	INJ	716	6001	FALSE
K-090	68	INJ	715	6002	FALSE
K-090	69	INJ	716	6000	FALSE
K-091	0	INJ	715	6000	FALSE
K-091	1	INJ	716	6001	FALSE
K-091	2	INJ	715	6002	FALSE
K-091	3	INJ	716	6000	FALSE
K-091	4	INJ	715	6001	FALSE
K-091	5	INJ	716	6002	FALSE
K-091	6	INJ	715	6000	FALSE
K-091	7	INJ	716	6001	FALSE
K-091	8	INJ	715	6002	FALSE
K-091	9	INJ	716	6000	FALSE
K-091	10	INJ	715	6001	FALSE
K-091	11	INJ	716	6002	FALSE
K-091	12	INJ	715	6000	FALSE
K-091	13	INJ	716	6001	FALSE
K-091	14	INJ	715	6002	FALSE
K-091	15	INJ	716	6000	FALSE
K-091	16	INJ	715	6001	FALSE
K-091	17	INJ	716	6002	FALSE
K-091	18	INJ	715	6000	FALSE
K-091	19	INJ	716	6001	FALSE
K-091	20	INJ	715	6002	FALSE
K-091	21	INJ	716	6000	FALSE
K-091	22	INJ	715	6001	FALSE
K-091	23	INJ	716	6002	FALSE
K-091	24	INJ	715	6000	FALSE
K-091	25	INJ	716	6001	FALSE
K-091	26	INJ	715	6002	FALSE
K-091	27	INJ	716	6000	FALSE
K-091	28	INJ	715	6001	FALSE
K-091	29	INJ	716	6002	FALSE
K-091	30	INJ	715	6000	FALSE
K-091	31	INJ	716	6001	FALSE
K-091	32	INJ	715	6002	FALSE
K-091	33	INJ	716	6000	FALSE
K-091	34	INJ	715	6001	FALSE
K-091	35	INJ	716	6002	FALSE
K-091	36	INJ	715	6000	FALSE
K-091	37	INJ	716	6001	FALSE
K-091	38	INJ	715	6002	FALSE
K-091	39	INJ	716	6000	FALSE
K-091	40	INJ	715	6001	FALSE
K-091	41	INJ	716	6002	FALSE
K-091	42	INJ	715	6000	FALSE
K-091	43	INJ	716	6001	FALSE
K-091	44	INJ	715	6002	FALSE
K-091	45	INJ	716	6000	FALSE
K-091	46	INJ	715	6001	FALSE
K-091	47	INJ	716	6002	FALSE
K-091	48	INJ	715	6000	FALSE
K-091	49	INJ	716	6001	FALSE
K-091	50	INJ	715	6002	FALSE
K-091	51	INJ	716	6000	FALSE
K-091	52	INJ	715	6001	FALSE
K-091	53	INJ	716	6002	FALSE
K-091	54	INJ	715	6000	FALSE
K-091	55	INJ	716	6001	FALSE
K-091	56	INJ	715	6002	FALSE
K-091	57	INJ	716	6000	FALSE
K-091	58	INJ	715	6001	FALSE
K-091	59	INJ	716	6002	FALSE
K-091	60	INJ	715	6000	FALSE
K-091	61	INJ	716	6001	FALSE
K-091	62	INJ	715	6002	FALSE
K-091	63	INJ	716	6000	FALSE
K-091	64	INJ	715	6001	FALSE
K-091	65	INJ	716	6002	FALSE
K-091	66	INJ	715	6000	FALSE
K-091	67	INJ	716	6001	FALSE
K-091	68	INJ	715	6002	FALSE
K-091	69	INJ	716	6000	FALSE
K-092	0	INJ	715	6000	FALSE
K-092	1	INJ	716	6001	FALSE
K-092	2	INJ	715	6002	FALSE
K-092	3	INJ	716	6000	FALSE
K-092	4	INJ	715	6001	FALSE
K-092	5	INJ	716	6002	FALSE
K-092	6	INJ	715	6000	FALSE
K-092	7	INJ	716	6001	FALSE
K-092	8	INJ	715	6002	FALSE
K-092	9	INJ	716	6000	FALSE
K-092	10	INJ	715	6001	FALSE
K-092	11	INJ	716	6002	FALSE
K-092	12	INJ	715	6000	FALSE
K-092	13	INJ	716	6001	FALSE
K-092	14	INJ	715	6002	FALSE
K-092	15	INJ	716	6000	FALSE
K-092	16	INJ	715	6001	FALSE
K-092	17	INJ	716	6002	FALSE
K-092	18	INJ	715	6000	FALSE
K-092	19	INJ	716	6001	FALSE
K-092	20	INJ	715	6002	FALSE
K-092	21	INJ	716	6000	FALSE
K-092	22	INJ	715	6001	FALSE
K-092	23	INJ	716	6002	FALSE
K-092	24	INJ	715	6000	FALSE
K-092	25	INJ	716	6001	FALSE
K-092	26	INJ	715	6002	FALSE
K-092	27	INJ	716	6000	FALSE
K-092	28	INJ	715	6001	FALSE
K-092	29	INJ	716	6002	FALSE
K-092	30	INJ	715	6000	FALSE
K-092	31	INJ	716	6001	FALSE
K-092	32	INJ	715	6002	FALSE
K-092	33	INJ	716	6000	FALSE
K-092	34	INJ	715	6001	FALSE
K-092	35	INJ	716	6002	FALSE
K-092	36	INJ	715	6000	FALSE
K-092	37	INJ	716	6001	FALSE
K-092	38	INJ	715	6002	FALSE
K-092	39	INJ	716	6000	FALSE
K-092	40	INJ	715	6001	FALSE
K-092	41	INJ	716	6002	FALSE
K-092	42	INJ	715	6000	FALSE
K-092	43	INJ	716	6001	FALSE
K-092	44	INJ	715	6002	FALSE
K-092	45	INJ	716	6000	FALSE
K-092	46	INJ	715	6001	FALSE
K-092	47	INJ	716	6002	FALSE
K-092	48	INJ	715	6000	FALSE
K-092	49	INJ	716	6001	FALSE
K-092	50	INJ	715	6002	FALSE
K-092	51	INJ	716	6000	FALSE
K-092	52	INJ	715	6001	FALSE
K-092	53	INJ	716	6002	FALSE
K-092	54	INJ	715	6000	FALSE
K-092	55	INJ	716	6001	FALSE
K-092	56	INJ	715	6002	FALSE
K-092	57	INJ	716	6000	FALSE
K-092	58	INJ	715	6001	FALSE
K-092	59	INJ	716	6002	FALSE
K-092	60	INJ	715	6000	FALSE
K-092	61	INJ	716	6001	FALSE
K-092	62	INJ	715	6002	FALSE
K-092	63	INJ	716	6000	FALSE
K-092	64	INJ	715	6001	FALSE
K-092	65	INJ	716	6002	FALSE
K-092	66	INJ	715	6000	FALSE
K-092	67	INJ	716	6001	FALSE
K-092	68	INJ	715	6002	FALSE
K-092	69	INJ	716	6000	FALSE
K-093	0	INJ	715	6000	FALSE
K-093	1	INJ	716	6001	FALSE
K-093	2	INJ	715	6002	FALSE
K-093	3	INJ	716	6000	FALSE
K-093	4	INJ	715	6001	FALSE
K-093	5	INJ	716	6002	FALSE
K-093	6	INJ	715	6000	FALSE
K-093	7	INJ	716	6001	FALSE
K-093	8	INJ	715	6002	FALSE
K-093	9	INJ	716	6000	FALSE
K-093	10	INJ	715	6001	FALSE
K-093	11	INJ	716	6002	FALSE
K-093	12	INJ	715	6000	FALSE
K-093	13	INJ	716	6001	FALSE
K-093	14	INJ	715	6002	FALSE
K-093	15	INJ	716	6000	FALSE
K-093	16	INJ	715	6001	FALSE
K-093	17	INJ	716	6002	FALSE
K-093	18	INJ	715	6000	FALSE
K-093	19	INJ	716	6001	FALSE
K-093	20	INJ	715	6002	FALSE
K-093	21	INJ	716	6000	FALSE
K-093	22	INJ	715	6001	FALSE
K-093	23	INJ	716	6002	FALSE
K-093	24	INJ	715	6000	FALSE
K-093	25	INJ	716	6001	FALSE
K-093	26	INJ	715	6002	FALSE
K-093	27	INJ	716	6000	FALSE
K-093	28	INJ	715	6001	FALSE
K-093	29	INJ	716	6002	FALSE
K-093	30	INJ	715	6000	FALSE
K-093	31	INJ	716	6001	FALSE
K-093	32	INJ	715	6002	FALSE
K-093	33	INJ	716	6000	FALSE
K-093	34	INJ	715	6001	FALSE
K-093	35	INJ	716	6002	FALSE
K-093	36	INJ	715	6000	FALSE
K-093	37	INJ	716	6001	FALSE
K-093	38	INJ	715	6002	FALSE
K-093	39	INJ	716	6000	FALSE
K-093	40	INJ	715	6001	FALSE
K-093	41	INJ	716	6002	FALSE
K-093	42	INJ	715	6000	FALSE
K-093	43	INJ	716	6001	FALSE
K-093	44	INJ	715	6002	FALSE
K-093	45	INJ	716	6000	FALSE
K-093	46	INJ	715	6001	FALSE
K-093	47	INJ	716	6002	FALSE
K-093	48	INJ	715	6000	FALSE
K-093	49	INJ	716	6001	FALSE
K-093	50	INJ	715	6002	FALSE
K-093	51	INJ	716	6000	FALSE
K-093	52	INJ	715	6001	FALSE
K-093	53	INJ	716	6002	FALSE
K-093	54	INJ	715	6000	FALSE
K-093	55	INJ	716	6001	FALSE
K-093	56	INJ	715	6002	FALSE
K-093	57	INJ	716	6000	FALSE
K-093	58	INJ	715	6001	FALSE
K-093	59	INJ	716	6002	FALSE
K-093	60	INJ	715	6000	FALSE
K-093	61	INJ	716	6001	FALSE
K-093	62	INJ	715	6002	FALSE
K-093	63	INJ	716	6000	FALSE
K-093	64	INJ	715	6001	FALSE
K-093	65	INJ	716	6002	FALSE
K-093	66	INJ	715	6000	FALSE
K-093	67	INJ	716	6001	FALSE
K-093	68	INJ	715	6002	FALSE
K-093	69	INJ	716	6000	FALSE
K-094	0	INJ	715	6000	FALSE
K-094	1	INJ	716	6001	FALSE
K-094	2	INJ	715	6002	FALSE
K-094	3	INJ	716	6000	FALSE
K-094	4	INJ	715	6001	FALSE
K-094	5	INJ	716	6002	FALSE
K-094	6	INJ	715	6000	FALSE
K-094	7	INJ	716	6001	FALSE
K-094	8	INJ	715	6002	FALSE
K-094	9	INJ	716	6000	FALSE
K-094	10	INJ	715	6001	FALSE
K-094	11	INJ	716	6002	FALSE
K-094	12	INJ	715	6000	FALSE
K-094	13	INJ	716	6001	FALSE
K-094	14	INJ	715	6002	FALSE
K-094	15	INJ	716	6000	FALSE
K-094	16	INJ	715	6001	FALSE
K-094	17	INJ	716	6002	FALSE
K-094	18	INJ	715	6000	FALSE
K-094	19	INJ	716	6001	FALSE
K-094	20	INJ	715	6002	FALSE
K-094	21	INJ	716	6000	FALSE
K-094	22	INJ	715	6001	FALSE
K-094	23	INJ	716	6002	FALSE
K-094	24	INJ	715	6000	FALSE
K-094	25	INJ	716	6001	FALSE
K-094	26	INJ	715	6002	FALSE
K-094	27	INJ	716	6000	FALSE
K-094	28	INJ	715	6001	FALSE
K-094	29	INJ	716	6002	FALSE
K-094	30	INJ	715	6000	FALSE
K-094	31	INJ	716	6001	FALSE
K-094	32	INJ	715	6002	FALSE
K-094	33	INJ	716	6000	FALSE
K-094	34	INJ	715	6001	FALSE
K-094	35	INJ	716	6002	FALSE
K-094	36	INJ	715	6000	FALSE
K-094	37	INJ	716	6001	FALSE
K-094	38	INJ	715	6002	FALSE
K-094	39	INJ	716	6000	FALSE
K-094	40	INJ	715	6001	FALSE
K-094	41	INJ	716	6002	FALSE
K-094	42	INJ	715	6000	FALSE
K-094	43	INJ	716	6001	FALSE
K-094	44	INJ	715	6002	FALSE
K-094	45	INJ	716	6000	FALSE
K-094	46	INJ	715	6001	FALSE
K-094	47	INJ	716	6002	FALSE
K-094	48	INJ	715	6000	FALSE
K-094	49	INJ	716	6001	FALSE
K-094	50	INJ	715	6002	FALSE
K-094	51	INJ	716	6000	FALSE
K-094	52	INJ	715	6001	FALSE
K-094	53	INJ	716	6002	FALSE
K-094	54	INJ	715	6000	FALSE
K-094	55	INJ	716	6001	FALSE
K-094	56	INJ	715	6002	FALSE
K-094	57	INJ	716	6000	FALSE
K-094	58	INJ	715	6001	FALSE
K-094	59	INJ	716	6002	FALSE
K-094	60	INJ	715	6000	FALSE
K-094	61	INJ	716	6001	FALSE
K-094	62	INJ	715	6002	FALSE
K-094	63	INJ	716	6000	FALSE
K-094	64	INJ	715	6001	FALSE
K-094	65	INJ	716	6002	FALSE
K-094	66	INJ	715	6000	FALSE
K-094	67	INJ	716	6001	FALSE
K-094	68	INJ	715	6002	FALSE
K-094	69	INJ	716	6000	FALSE
K-095	0	INJ	715	6000	FALSE
K-095	1	INJ	716	6001	FALSE
K-095	2	INJ	715	6002	FALSE
K-095	3	INJ	716	6000	FALSE
K-095	4	INJ	715	6001	FALSE
K-095	5	INJ	716	6002	FALSE
K-095	6	INJ	715	6000	FALSE
K-095	7	INJ	716	6001	FALSE
K-095	8	INJ	715	6002	FALSE
K-095	9	INJ	716	6000	FALSE
K-095	10	INJ	715	6001	FALSE
K-095	11	INJ	716	6002	FALSE
K-095	12	INJ	715	6000	FALSE
K-095	13	INJ	716	6001	FALSE
K-095	14	INJ	715	6002	FALSE
K-095	15	INJ	716	6000	FALSE
K-095	16	INJ	715	6001	FALSE
K-095	17	INJ	716	6002	FALSE
K-095	18	INJ	715	6000	FALSE
K-095	19	INJ	716	6001	FALSE
K-095	20	INJ	715	6002	FALSE
K-095	21	INJ	716	6000	FALSE
K-095	22	INJ	715	6001	FALSE
K-095	23	INJ	716	6002	FALSE
K-095	24	INJ	715	6000	FALSE
K-095	25	INJ	716	6001	FALSE
K-095	26	INJ	715	6002	FALSE
K-095	27	INJ	716	6000	FALSE
K-095	28	INJ	715	6001	FALSE
K-095	29	INJ	716	6002	FALSE
K-095	30	INJ	715	6000	FALSE
K-095	31	INJ	716	6001	FALSE
K-095	32	INJ	715	6002	FALSE
K-095	33	INJ	716	6000	FALSE
K-095	34	INJ	715	6001	FALSE
K-095	35	INJ	716	6002	FALSE
K-095	36	INJ	715	6000	FALSE
K-095	37	INJ	716	6001	FALSE
K-095	38	INJ	715	6002	FALSE
K-095	39	INJ	716	6000	FALSE
K-095	40	INJ	715	6001	FALSE
K-095	41	INJ	716	6002	FALSE
K-095	42	INJ	715	6000	FALSE
K-095	43	INJ	716	6001	FALSE
K-095	44	INJ	715	6002	FALSE
K-095	45	INJ	716	6000	FALSE
K-095	46	INJ	715	6001	FALSE
K-095	47	INJ	716	6002	FALSE
K-095	48	INJ	715	6000	FALSE
K-095	49	INJ	716	6001	FALSE
K-095	50	INJ	715	6002	FALSE
K-095	51	INJ	716	6000	FALSE
K-095	52	INJ	715	6001	FALSE
K-095	53	INJ	716	6002	FALSE
K-095	54	INJ	715	6000	FALSE
K-095	55	INJ	716	6001	FALSE
K-095	56	INJ	715	6002	FALSE
K-095	57	INJ	716	6000	FALSE
K-095	58	INJ	715	6001	FALSE
K-095	59	INJ	716	6002	FALSE
K-095	60	INJ	715	6000	FALSE
K-095	61	INJ	716	6001	FALSE
K-095	62	INJ	715	6002	FALSE
K-095	63	INJ	716	6000	FALSE
K-095	64	INJ	715	6001	FALSE
K-095	65	INJ	716	6002	FALSE
K-095	66	INJ	715	6000	FALSE
K-095	67	INJ	716	6001	FALSE
K-095	68	INJ	715	6002	FALSE
K-095	69	INJ	716	6000	FALSE
K-096	0	INJ	715	6000	FALSE
K-096	1	INJ	716	6001	FALSE
K-096	2	INJ	715	6002	FALSE
K-096	3	INJ	716	6000	FALSE
K-096	4	INJ	715	6001	FALSE
K-096	5	INJ	716	6002	FALSE
K-096	6	INJ	715	6000	FALSE
K-096	7	INJ	716	6001	FALSE
K-096	8	INJ	715	6002	FALSE
K-096	9	INJ	716	6000	FALSE
K-096	10	INJ	715	6001	FALSE
K-096	11	INJ	716	6002	FALSE
K-096	12	INJ	715	6000	FALSE
K-096	13	INJ	716	6001	FALSE
K-096	14	INJ	715	6002	FALSE
K-096	15	INJ	716	6000	FALSE
K-096	16	INJ	715	6001	FALSE
K-096	17	INJ	716	6002	FALSE
K-096	18	INJ	715	6000	FALSE
K-096	19	INJ	716	6001	FALSE
K-096	20	INJ	715	6002	FALSE
K-096	21	INJ	716	6000	FALSE
K-096	22	INJ	715	6001	FALSE
K-096	23	INJ	716	6002	FALSE
K-096	24	INJ	715	6000	FALSE
K-096	25	INJ	716	6001	FALSE
K-096	26	INJ	715	6002	FALSE
K-096	27	INJ	716	6000	FALSE
K-096	28	INJ	715	6001	FALSE
K-096	29	INJ	716	6002	FALSE
K-096	30	INJ	715	6000	FALSE
K-096	31	INJ	716	6001	FALSE
K-096	32	INJ	715	6002	FALSE
K-096	33	INJ	716	6000	FALSE
K-096	34	INJ	715	6001	FALSE
K-096	35	INJ	716	6002	FALSE
K-096	36	INJ	715	6000	FALSE
K-096	37	INJ	716	6001	FALSE
K-096	38	INJ	715	6002	FALSE
K-096	39	INJ	716	6000	FALSE
K-096	40	INJ	715	6001	FALSE
K-096	41	INJ	716	6002	FALSE
K-096	42	INJ	715	6000	FALSE
K-096	43	INJ	716	6001	FALSE
K-096	44	INJ	715	6002	FALSE
K-096	45	INJ	716	6000	FALSE
K-096	46	INJ	715	6001	FALSE
K-096	47	INJ	716	6002	FALSE
K-096	48	INJ	715	6000	FALSE
K-096	49	INJ	716	6001	FALSE
K-096	50	INJ	715	6002	FALSE
K-096	51	INJ	716	6000	FALSE
K-096	52	INJ	715	6001	FALSE
K-096	53	INJ	716	6002	FALSE
K-096	54	INJ	715	6000	FALSE
K-096	55	INJ	716	6001	FALSE
K-096	56	INJ	715	6002	FALSE
K-096	57	INJ	716	6000	FALSE
K-096	58	INJ	715	6001	FALSE
K-096	59	INJ	716	6002	FALSE
K-096	60	INJ	715	6000	FALSE
K-096	61	INJ	716	6001	FALSE
K-096	62	INJ	715	6002	FALSE
K-096	63	INJ	716	6000	FALSE
K-096	64	INJ	715	6001	FALSE
K-096	65	INJ	716	6002	FALSE
K-096	66	INJ	715	6000	FALSE
K-096	67	INJ	716	6001	FALSE
K-096	68	INJ	715	6002	FALSE
K-096	69	INJ	716	6000	FALSE
K-097	0	INJ	715	6000	FALSE
K-097	1	INJ	716	6001	FALSE
K-097	2	INJ	715	6002	FALSE
K-097	3	INJ	716	6000	FALSE
K-097	4	INJ	715	6001	FALSE
K-097	5	INJ	716	6002	FALSE
K-097	6	INJ	715	6000	FALSE
K-097	7	INJ	716	6001	FALSE
K-097	8	INJ	715	6002	FALSE
K-097	9	INJ	716	6000	FALSE
K-097	10	INJ	715	6001	FALSE
K-097	11	INJ	716	6002	FALSE
K-097	12	INJ	715	6000	FALSE
K-097	13	INJ	716	6001	FALSE
K-097	14	INJ	715	6002	FALSE
K-097	15	INJ	716	6000	FALSE
K-097	16	INJ	715	6001	FALSE
K-097	17	INJ	716	6002	FALSE
K-097	18	INJ	715	6000	FALSE
K-097	19	INJ	716	6001	FALSE
K-097	20	INJ	715	6002	FALSE
K-097	21	INJ	716	6000	FALSE
K-097	22	INJ	715	6001	FALSE
K-097	23	INJ	716	6002	FALSE
K-097	24	INJ	715	6000	FALSE
K-097	25	INJ	716	6001	FALSE
K-097	26	INJ	715	6002	FALSE
K-097	27	INJ	716	6000	FALSE
K-097	28	INJ	715	6001	FALSE
K-097	29	INJ	716	6002	FALSE
K-097	30	INJ	715	6000	FALSE
K-097	31	INJ	716	6001	FALSE
K-097	32	INJ	715	6002	FALSE
K-097	33	INJ	716	6000	FALSE
K-097	34	INJ	715	6001	FALSE
K-097	35	INJ	716	6002	FALSE
K-097	36	INJ	715	6000	FALSE
K-097	37	INJ	716	6001	FALSE
K-097	38	INJ	715	6002	FALSE
K-097	39	INJ	716	6000	FALSE
K-097	40	INJ	715	6001	FALSE
K-097	41	INJ	716	6002	FALSE
K-097	42	INJ	715	6000	FALSE
K-097	43	INJ	716	6001	FALSE
K-097	44	INJ	715	6002	FALSE
K-097	45	INJ	716	6000	FALSE
K-097	46	INJ	715	6001	FALSE
K-097	47	INJ	716	6002	FALSE
K-097	48	INJ	715	6000	FALSE
K-097	49	INJ	716	6001	FALSE
K-097	50	INJ	715	6002	FALSE
K-097	51	INJ	716	6000	FALSE
K-097	52	INJ	715	6001	FALSE
K-097	53	INJ	716	6002	FALSE
K-097	54	INJ	715	6000	FALSE
K-097	55	INJ	716	6001	FALSE
K-097	56	INJ	715	6002	FALSE
K-097	57	INJ	716	6000	FALSE
K-097	58	INJ	715	6001	FALSE
K-097	59	INJ	716	6002	FALSE
K-097	60	INJ	715	6000	FALSE
K-097	61	INJ	716	6001	FALSE
K-097	62	INJ	715	6002	FALSE
K-097	63	INJ	716	6000	FALSE
K-097	64	INJ	715	6001	FALSE
K-097	65	INJ	716	6002	FALSE
K-097	66	INJ	715	6000	FALSE
K-097	67	INJ	716	6001	FALSE
K-097	68	INJ	715	6002	FALSE
K-097	69	INJ	716	6000	FALSE
K-098	0	INJ	715	6000	FALSE
K-098	1	INJ	716	6001	FALSE
K-098	2	INJ	715	6002	FALSE
K-098	3	INJ	716	6000	FALSE
K-098	4	INJ	715	6001	FALSE
K-098	5	INJ	716	6002	FALSE
K-098	6	INJ	715	6000	FALSE
K-098	7	INJ	716	6001	FALSE
K-098	8	INJ	715	6002	FALSE
K-098	9	INJ	716	6000	FALSE
K-098	10	INJ	715	6001	FALSE
K-098	11	INJ	716	6002	FALSE
K-098	12	INJ	715	6000	FALSE
K-098	13	INJ	716	6001	FALSE
K-098	14	INJ	715	6002	FALSE
K-098	15	INJ	716	6000	FALSE
K-098	16	INJ	715	6001	FALSE
K-098	17	INJ	716	6002	FALSE
K-098	18	INJ	715	6000	FALSE
K-098	19	INJ	716	6001	FALSE
K-098	20	INJ	715	6002	FALSE
K-098	21	INJ	716	6000	FALSE
K-098	22	INJ	715	6001	FALSE
K-098	23	INJ	716	6002	FALSE
K-098	24	INJ	715	6000	FALSE
K-098	25	INJ	716	6001	FALSE
K-098	26	INJ	715	6002	FALSE
K-098	27	INJ	716	6000	FALSE
K-098	28	INJ	715	6001	FALSE
K-098	29	INJ	716	6002	FALSE
K-098	30	INJ	715	6000	FALSE
K-098	31	INJ	716	6001	FALSE
K-098	32	INJ	715	6002	FALSE
K-098	33	INJ	716	6000	FALSE
K-098	34	INJ	715	6001	FALSE
K-098	35	INJ	716	6002	FALSE
K-098	36	INJ	715	6000	FALSE
K-098	37	INJ	716	6001	FALSE
K-098	38	INJ	715	6002	FALSE
K-098	39	INJ	716	6000	FALSE
K-098	40	INJ	715	6001	FALSE
K-098	41	INJ	716	6002	FALSE
K-098	42	INJ	715	6000	FALSE
K-098	43	INJ	716	6001	FALSE
K-098	44	INJ	715	6002	FALSE
K-098	45	INJ	716	6000	FALSE
K-098	46	INJ	715	6001	FALSE
K-098	47	INJ	716	6002	FALSE
K-098	48	INJ	715	6000	FALSE
K-098	49	INJ	716	6001	FALSE
K-098	50	INJ	715	6002	FALSE
K-098	51	INJ	716	6000	FALSE
K-098	52	INJ	715	6001	FALSE
K-098	53	INJ	716	6002	FALSE
K-098	54	INJ	715	6000	FALSE
K-098	55	INJ	716	6001	FALSE
K-098	56	INJ	715	6002	FALSE
K-098	57	INJ	716	6000	FALSE
K-098	58	INJ	715	6001	FALSE
K-098	59	INJ	716	6002	FALSE
K-098	60	INJ	715	6000	FALSE
K-098	61	INJ	716	6001	FALSE
K-098	62	INJ	715	6002	FALSE
K-098	63	INJ	716	6000	FALSE
K-098	64	INJ	715	6001	FALSE
K-098	65	INJ	716	6002	FALSE
K-098	66	INJ	715	6000	FALSE
K-098	67	INJ	716	6001	FALSE
K-098	68	INJ	715	6002	FALSE
K-098	69	INJ	716	6000	FALSE
K-099	0	INJ	715	6000	FALSE
K-099	1	INJ	716	6001	FALSE
K-099	2	INJ	715	6002	FALSE
K-099	3	INJ	716	6000	FALSE
K-099	4	INJ	715	6001	FALSE
K-099	5	INJ	716	6002	FALSE
K-099	6	INJ	715	6000	FALSE
K-099	7	INJ	716	6001	FALSE
K-099	8	INJ	715	6002	FALSE
K-099	9	INJ	716	6000	FALSE
K-099	10	INJ	715	6001	FALSE
K-099	11	INJ	716	6002	FALSE
K-099	12	INJ	715	6000	FALSE
K-099	13	INJ	716	6001	FALSE
K-099	14	INJ	715	6002	FALSE
K-099	15	INJ	716	6000	FALSE
K-099	16	INJ	715	6001	FALSE
K-099	17	INJ	716	6002	FALSE
K-099	18	INJ	715	6000	FALSE
K-099	19	INJ	716	6001	FALSE
K-099	20	INJ	715	6002	FALSE
K-099	21	INJ	716	6000	FALSE
K-099	22	INJ	715	6001	FALSE
K-099	23	INJ	716	6002	FALSE
K-099	24	INJ	715	6000	FALSE
K-099	25	INJ	716	6001	FALSE
K-099	26	INJ	715	6002	FALSE
K-099	27	INJ	716	6000	FALSE
K-099	28	INJ	715	6001	FALSE
K-099	29	INJ	716	6002	FALSE
K-099	30	INJ	715	6000	FALSE
K-099	31	INJ	716	6001	FALSE
K-099	32	INJ	715	6002	FALSE
K-099	33	INJ	716	6000	FALSE
K-099	34	INJ	715	6001	FALSE
K-099	35	INJ	716	6002	FALSE
K-099	36	INJ	715	6000	FALSE
K-099	37	INJ	716	6001	FALSE
K-099	38	INJ	715	6002	FALSE
K-099	39	INJ	716	6000	FALSE
K-099	40	INJ	715	6001	FALSE
K-099	41	INJ	716	6002	FALSE
K-099	42	INJ	715	6000	FALSE
K-099	43	INJ	716	6001	FALSE
K-099	44	INJ	715	6002	FALSE
K-099	45	INJ	716	6000	FALSE
K-099	46	INJ	715	6001	FALSE
K-099	47	INJ	716	6002	FALSE
K-099	48	INJ	715	6000	FALSE
K-099	49	INJ	716	6001	FALSE
K-099	50	INJ	715	6002	FALSE
K-099	51	INJ	716	6000	FALSE
